==================================================
PÁGINA: 1.INCOME STATEMENT
==================================================
,,,,,,,,,,,,,,,,,
,CellImage,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,,,
,"Income Statement (millons ,excepto EPS)",,,,,,,,,,,,,,,,
,Sales,332.1,245.2,259.7,341.6,400,453,541,663.662863168612,723.3925208537871,788.497847730628,859.4626540263845,936.814292888759,1021.1275792487473,,,
,    Y/Y Growth %,,-0.261668172237278,0.05913539967373573,0.3153638814016174,0.1709601873536299,0.1325,0.19426048565121412,0.22673357332460634,0.09,0.09,0.09,0.09,0.09,,CRECIMIENTO,0.09
,EBITDA,31.23,19.8,30.82,26.21,48.38,63,81.7,103.7,115.1757229195302,125.54153798228793,136.84027640069385,149.15590127675628,162.57993239166433,,,
,    EBITDA margin %,0.09403794037940379,0.08075040783034258,0.11867539468617637,0.0767271662763466,0.12095,0.1390728476821192,0.1510166358595194,0.15625403462368165,0.15921608200150253,0.15921608200150256,0.15921608200150256,0.15921608200150256,0.15921608200150253,,,
,Depreciation & Amortization Expense,7.2,6.8,6.778,6.4,5.9,9,11.7,12.753,13.90077,15.151839299999999,16.515504836999998,18.001900272329998,19.622071296839696,,,
,EBIT ,24.03,13,24.042,19.810000000000002,42.480000000000004,54,70,90.947,101.27495291953021,110.38969868228793,120.32477156369384,131.15400100442628,142.95786109482464,,,
,    EBIT margin %,0.07235772357723577,0.053017944535073414,0.0925760492876396,0.057991803278688525,0.10620000000000002,0.11920529801324503,0.12939001848428835,0.13703795262217913,0.14,0.14,0.14,0.14,0.14,,MARGEN EBIT,0.14
,Interest expense/ Income (introducir en negativo si es un ingreso) ,1.2020000000000002,1.17,2,2,0.4,-0.7,1.534,1.67206,1.8225454,1.986574486,2.1653661897400003,2.3602491468166003,2.5726715700300944,,,
,,,,,,,,,,,,,,,,,
,Pretax Income,22.828,11.83,22.042,17.810000000000002,42.080000000000005,54.7,68.466,89.27494,99.45240751953021,108.40312419628793,118.15940537395385,128.79375185760966,140.38518952479455,,,
,Income Taxes,5.1,4,5.5,4.9,10.5,12.9,15.3,20,24.863101879882553,27.100781049071983,29.53985134348846,32.198437964402416,35.09629738119864,,,
,   tax rate,0.22340984755563342,0.33812341504649196,0.24952363669358496,0.2751263335204941,0.2495247148288973,0.23583180987202926,0.22346858294627994,0.22402703379022154,0.25,0.25,0.25,0.25,0.25,,TAX RATE,0.25
,Consolidated Net Income,17.728,7.83,16.542,12.910000000000002,31.580000000000005,41.800000000000004,53.166,69.27494,74.58930563964766,81.30234314721595,88.61955403046538,96.59531389320725,105.28889214359592,,,
,Minority Interest,-0.675,-0.4797,-0.36,0.1,0.277,-1.7,0.481,0.5,0.545,0.5940500000000001,0.6475145000000001,0.7057908050000001,0.7693119774500002,,,
,Net Income,18.403000000000002,8.3097,16.902,12.810000000000002,31.303000000000004,43.50000000000001,52.684999999999995,68.77494,74.04430563964766,80.70829314721595,87.97203953046538,95.88952308820724,104.51958016614591,,,
,    Margen beneficio neto %,0.05541403191809696,0.0338894779771615,0.06508278783211398,0.037500000000000006,0.07825750000000001,0.09602649006622518,0.09738447319778187,0.10362933323048822,0.10235702402930093,0.10235702402930093,0.10235702402930093,0.1023570240293009,0.10235702402930093,,,
,Net income per share ( EPS ),2.3533248081841434,1.062621483375959,2.161381074168798,1.6444159178433893,3.421092896174864,4.559748427672957,5.622732123799359,7.478146310716914,7.866726366938047,8.378363211511932,8.92327593839255,9.503628747353696,10.121726593585292,,,
,Fully diluted shares  (millions),7.82,7.82,7.82,7.79,9.15,9.54,9.37,9.196789838337182,9.412340303437782,9.632942749046995,9.858715581344308,10.089779981663096,10.3262599715335,,SHARES REPOURCHASE,0.023437576468483545
,,,0,0,-0.003836317135549904,0.1745827984595636,0.042622950819672,-0.017819706498951777,-0.0184856095691374,-0.21555046510060016,,,,,,,0.17321016166281744
,,,,,,,,,,,,,,,,,
,,,-0.5484594903004945,1.0340084479584104,-0.2391827903481658,1.0804304185169542,0.332833853407263,0.23312332094358323,0.3299844534766536,,,,,,,,


==================================================
PÁGINA: 2.FLUJOS DE CAJA
==================================================
,,,,,,,,,,,,,,
,CellImage,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
,"Cash flow Statement (millones ,excepto EPS)",,,,,,,,,,,,,
,EBITDA,31.23,19.8,30.82,26.21,48.38,63,81.7,103.7,115.1757229195302,125.54153798228793,136.84027640069385,149.15590127675628,162.57993239166433
,Capex (introducir manual),8.775,2.9,9.8,5.6,8,11.6,7,7.63,8.316699999999999,9.065202999999999,9.881071269999998,10.770367684299998,11.739700775886998
,Ajuste leases,2,2,1.5,1.9,1.3,1.5,3.9,4.2509999999999994,4.633589999999999,5.050613099999999,5.5051682789999985,6.000633424109998,6.540690432279899
,Intereses,1.2020000000000002,1.17,2,2,0.4,-0.7,1.534,1.67206,1.8225454,1.986574486,2.1653661897400003,2.3602491468166003,2.5726715700300944
,Tasas,5.1,4,5.5,4.9,10.5,12.9,15.3,20,24.863101879882553,27.100781049071983,29.53985134348846,32.198437964402416,35.09629738119864
,Minoritarios (si procede),-0.675,-0.4797,-0.36,0.1,0.277,-1.7,0.481,0.5,0.545,0.5940500000000001,0.6475145000000001,0.7057908050000001,0.7693119774500002
,Flujo de caja libre,14.828,10.209700000000002,12.379999999999999,11.709999999999999,27.903000000000002,39.400000000000006,53.485,69.64694,74.99478563964766,81.74431634721597,89.1013048184654,97.12042225212726,105.8612602548187
,Flujo de caja libre por accion,1.89616368286445,1.3055882352941177,1.5831202046035804,1.5032092426187418,3.0495081967213116,4.129979035639414,5.70811099252935,7.572962003510614,7.9677086911377835,8.485913233035989,9.037820807719841,9.625623396013728,10.251655540984583


==================================================
PÁGINA: 3.RETORNOS CAPITAL
==================================================
,,,,,,,,,,,,,,,,
,CellImage,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,,
,"Retornos capital (millones ,excepto EPS)",,,,,,,,,,,,,,,
,EBIT,24.03,13,24.042,19.810000000000002,42.480000000000004,54,70,90.947,101.27495291953021,110.38969868228793,120.32477156369384,131.15400100442628,142.95786109482464,CRECIMIENTO,0.09
,Interest,1.2020000000000002,1.17,2,2,0.4,-0.7,1.534,1.67206,1.8225454,1.986574486,2.1653661897400003,2.3602491468166003,2.5726715700300944,,
,Tasas,5.1,4,5.5,4.9,10.5,12.9,15.3,20,24.863101879882553,27.100781049071983,29.53985134348846,32.198437964402416,35.09629738119864,,
,Net income,18.403000000000002,8.3097,16.902,12.810000000000002,31.303000000000004,43.50000000000001,52.684999999999995,68.77494,74.04430563964766,80.70829314721595,87.97203953046538,95.88952308820724,104.51958016614591,,
,(+) Cash and cash equivalents,45,93,105,70,130,140,101.5,110.635,120.59215,131.4454435,143.275533415,156.17033142235002,170.22566125036153,,
,(+) Deuda financiera total ,49.599999999999994,55.8,59.2,55.7,46.2,69.4,67.6,73.684,80.31555999999999,87.54396039999999,95.42291683599998,104.01097935123998,113.37196749285158,,
,(+) Deuda leases,,,,,,,,0,0,0,0,0,0,,
,(+) Goodwill ,6.8,6.8,22.9,22.9,22.8,47.7,51,55.59,60.59310000000001,66.046479,71.99066211,78.4698216999,85.53210565289099,,
,(+) Equity,133.25,136.4,155.4,170.5,262.14,282.5,303.7,331.033,360.82597000000004,393.30030730000004,428.69733495700007,467.28009510313007,509.3353036624118,,
,Capital empleado con goodwill,137.85,99.19999999999999,109.60000000000002,156.2,178.33999999999997,211.89999999999998,269.79999999999995,294.082,320.54938000000004,349.39882420000004,380.84471837800004,415.12074303201996,452.4816099049018,,
,Capital empleado sin goodwill,131.04999999999998,92.4,86.70000000000002,133.29999999999998,155.53999999999996,164.2,218.79999999999995,238.492,259.95628000000005,283.35234520000006,308.854056268,336.65092133212,366.9495042520108,,
,,,,,,,,,,,,,,,,
,ROE ( net income / equity ),0.13810881801125705,0.06092155425219941,0.10876447876447877,0.07513196480938418,0.11941329060807204,0.15398230088495576,0.17347711557458018,0.20775856183522487,0.2052078059670917,0.2052078059670917,0.20520780596709168,0.20520780596709165,0.20520780596709168,,
,ROCE sin goodwill (EBIT / Capital empleado),0.18336512781381156,0.14069264069264067,0.2773010380622837,0.14861215303825961,0.2731130255882732,0.32886723507917176,0.3199268738574041,0.38134193180484044,0.38958455983263873,0.38958455983263873,0.3895845598326388,0.3895845598326388,0.3895845598326388,,
,ROCE con goodwill( EBIT / Capital empleado),0.17431991294885746,0.13104838709677422,0.2193613138686131,0.1268245838668374,0.23819670292699344,0.2548371873525248,0.2594514455151965,0.3092572819825763,0.3159418150162393,0.3159418150162393,0.3159418150162393,0.31594181501623936,0.3159418150162393,,


==================================================
