==================================================
PÁGINA: 1.INCOME STATEMENT
==================================================
,,,,,,,,,,,,,,,,,,,
,CellImage,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.02358490566037736,,1543.566037735849
,Plazo de cobro (SC/VD),47.5319127033148,44.36326391259816,55.395218904561276,53.16851574212893,63.06197518020361,51.78523763624231,59.90668395653458,64.51278573453796,65.01907955061175,,,,,,,"< 60 días
(Adobe: 45 días, Microsoft: 50 días)","> 90 días
(Kodak: 120 días en 2011)"
,Plazo de pago (SP/VD),22.394482190652667,15.919682485489929,22.967118519875434,25.150524737631184,24.18053800995764,16.143137836435084,16.170431042972982,17.649064729457383,16.585223536385445,,,,,,,"> 60 días
(Oracle: 75 días, Salesforce: 65 días)","< 30 días
(Zynga: 20 días en 2012)"
,Financiacion de clientes con proveedores  (SP/SC),0.47114624505928854,0.35884831460674155,0.41460470730235366,0.4730341704405105,0.38344086021505375,0.3117324274888947,0.26992699269926995,0.27357468025146325,0.25508241044038893,,,,,,,1.0 - 2.0,< 0.5
,Crecimiento sostenible (SGR),,,,,,,,,,,,,,,,,
,Modelo de Higgins,0.41078838174273863,0.44176835795332897,0.22926909210095053,0.2779849641863494,0.36243048248910265,0.19980996335007467,0.6869328493647913,0.9056941520541556,0.7499252986464751,,,,,,,,
,Margen Neto (M) (BN/Ventas),0.31593576281655344,0.35225332878115395,0.2562740428649936,0.2816191904047976,0.35836367689678233,0.1637132053088159,0.48460326318899577,0.5505567177789528,0.5462586483157202,Los margenes junto con el market share muestran que hoy por hoy sigue sin tener competencia,,,,,,,
,Dividendos (D) (Dividendos/BN),0,0,0,0,0,0,0,0,0,,,,,,,,
,Apalancamiento (E) (Activo/Capital Propio),1.5046178557087404,1.422821665596232,1.4187971156997705,1.7043153969099627,1.6604163535247256,1.8633545993393965,1.529340592861464,1.4068476054811099,1.3147628947251309,Aumento de activos (inversiones en tecnología) sin crecimiento proporcional de fondos propios.,,,,,,,
,Rotacion de activos (R) (Ventas/Activos),0.8641579930611155,0.8814324405657539,0.630551544903263,0.5791740474453823,0.6090931721999683,0.6549949006847652,0.9268804771178188,1.169317479234057,1.0441724733200195,Clara mejora de eficiencia en sus activos,,,,,,,
,Desviacion (SGR-Ventas),#VALUE!,-0.23567406106224395,-0.29738107571310485,0.24930941207303875,0.2516025010191432,-0.1975806403211678,0.5716124164467309,0.2363399243057801,-0.09518994074552711,,,,,,,,


==================================================
PÁGINA: 4. VALORACIÓN
==================================================
2026-05-31,,,,,,,,,,,,,,,,,,
,CellImage,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,,,
,"Valuation  ( millons ,except EPS )",,,,,,,,,,,,,,,Cotización actual,,211.14
,Market cap,,,,,,,,,5175885.96,5161849.805405154,5147851.7145615835,5133891.584246633,5119969.311517567,5106084.793710818,,,
,Net DEBT  (-) si es caja neta ,-2002,1206,-8905,6116,8956,7564,2429,-126,-2136,-2776.7999999999993,-3609.84,-4692.792000000001,-6100.6296,-7930.818480000005, Dividend yield ,,0
,Deuda neta /EBITDA,-0.5872689938398358,0.2966060009837678,-2.7595289742795166,1.086323268206039,0.798573339277753,1.311373092926491,0.07044663573085846,-0.001512296410096379,-0.015241574677293908,-0.01537974801118113,-0.015379748011181133,-0.015379748011181136,-0.015379748011181135,-0.015379748011181145,,,
,Deuda neta/equity,-0.2679694819970553,0.12909441233140656,-0.7296787938380859,0.3620434499496833,0.33653990680895834,0.34224695715126013,0.05651728791474708,-0.001588362096133725,-0.013579752436535638,-0.013579752436535635,-0.013579752436535638,-0.013579752436535643,-0.013579752436535638,-0.013579752436535648,,,
,Enterprise Value ( EV ),,,,,,,2429,-126,5173749.96,5159073.005405154,5144241.874561584,5129198.792246632,5113868.681917568,5098153.975230818,,1. Recompra acciones,14036.154594845679
,EBITDA,3409,4066,3227,5630,11215,5768,34480,83317,140143,180549.122,234713.85860000004,305128.01618000004,396666.421034,515666.3473442,2. Dividends,,0
,EBIT,3210,3804,2846,4532,10041,4224,32972,81453,137300,176853.222,229909.18860000002,298881.94518000004,388546.528734,505110.4873542,,,14036.154594845679
,Net income,3069,4127,2798,4696,9645,4416,29523,71846,117958,156170.67414,203021.87638200002,263928.4392966,343106.97108558,446039.06241125404,,,137975.81954515429
,FCF,2675,3789,2690,4666,9843,4127,29962,70474,114759,152011.97413999998,197615.56638200002,256900.23629660005,333970.30718558,434161.39934125403,,,
,Dividendos,,,,,,,,,,,,,,,,,
,,3 YEARS,5 YEARS,,,,,,,,,,,,,,,
,CAGR  by PER,0.21649231885194098,0.25058926866915154,,,PER+caja,,,,168.50232520192543,223.6934436120339,291.59222703460887,380.1006658669399,495.474511312482,645.868353848878,Multiple PER,,35
,CAGR  by  P/FCF,0.20560253740420342,0.24386018624656325,,,P/FCF +caja,,,,163.9349351391042,217.7396909286801,283.8313021897869,369.98402890696383,482.2871212234979,628.6781296620204,Multiple P/FCF,,35
,CAGR by EV/EBITDA,0.21950819679955225,0.2524485931913356,,,EV/EBITDA,,,,174.45123194909033,225.36128651318515,293.76631858614326,382.9346702394085,499.168735126333,650.683903789239,Multiple EV/EBITDA,,30.5
,CAGR  by EV/EBIT,0.1826887204169616,0.22962121610166997,,,EV/EBIT,,,,159.15215795055886,205.5590049064182,267.9533519616131,349.2865654810451,455.3072537902873,593.5089288892306,Multiple EV/EBIT,,28.4
,,,,,,Free cashflow yield,,,,0.022171856352105564,0.029449127710152068,0.03838796790183571,0.050040058711971924,0.06522896659444834,0.0850282392247015,,,
,,,,,,FCF/EBITDA,,,,0.8188707249024211,,,,,,,,
,,,,,,LTM P/E,,,,43.879058308889604,,,,,,,,
,,,,,,NTM P/E,,,,33.0526190901743,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,72.24080267558529


