==================================================
PÁGINA: 1.INCOME STATEMENT
==================================================
,,,,,,,,,,,,,,,,
,CellImage,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,,
,"Income Statement (millons ,excepto EPS)",,,,,,,,,,,,,,,
,Sales,3490,3969,5106,6622,8407,10066,11623,13930.958176337605,16020.601902788245,18423.69218820648,21187.246016437453,24365.33291890307,28020.13285673853,,
,    Y/Y Growth %,,0.13724928366762176,0.28647014361300077,0.29690560125342735,0.26955602536997886,0.19733555370524564,0.15467911782237234,0.19856819894498878,0.15,0.15,0.15,0.15,0.15,CRECIMIENTO,0.15
,EBITDA,934,1231,1512,1701,2209,2690,3278,3840.12,4285.422266390355,4928.235606348908,5667.4709473012435,6517.59158939643,7495.230327805894,,
,    EBITDA margin %,0.26762177650429797,0.31015369110607205,0.29612220916568743,0.2568710359408034,0.2627572261210896,0.26723624081064973,0.282027015400499,0.2756536880946658,0.2674944607196384,0.2674944607196384,0.2674944607196384,0.2674944607196384,0.2674944607196384,,
,Depreciation & Amortization Expense,423,508,639,819,1021,1226,1383,1776.12,2042.5379999999998,2348.9186999999997,2701.256505,3106.4449807499996,3572.4117278624994,,
,EBIT ,511,723,873,882,1188,1464,1895,2064,2242.8842663903547,2579.3169063489077,2966.2144423012437,3411.14660864643,3922.818599943395,,
,    EBIT margin %,0.14641833810888252,0.18216175359032502,0.1709753231492362,0.1331923890063425,0.1413108124182229,0.14544009537055433,0.16303880237460208,0.14815922737502737,0.14,0.14,0.14,0.14,0.14,MARGEN EBIT,0.14
,Interest expense/ Income (introducir en negativo si es un ingreso) ,38,45,61,109,189,189,251,286.3521126760563,329.30492957746475,378.70066901408444,435.5057693661971,500.8316347711267,575.9563799867957,,
,,,,,,,,,,,,,,,,
,Pretax Income,473,678,812,773,999,1275,1644,1777.6478873239437,1913.57933681289,2200.6162373348234,2530.7086729350467,2910.3149738753036,3346.8622199565993,,
,Income Taxes,123,167,206,175,204,244,353,440.60583941605836,440.1232474669647,506.1417345870094,582.0629947750608,669.3724439913199,769.7783105900179,,
,   tax rate,0.26004228329809725,0.24631268436578171,0.2536945812807882,0.22639068564036222,0.2042042042042042,0.19137254901960785,0.21472019464720193,0.2478588940801672,0.23,0.23,0.23,0.23,0.23,TAX RATE,0.23
,Consolidated Net Income,350,511,606,598,795,1031,1291,1337.0420479078853,1473.4560893459252,1694.4745027478139,1948.645678159986,2240.9425298839838,2577.0839093665813,,
,Minority Interest,,,-142,38,-503,37,74,64.26315789473685,73.90263157894736,84.98802631578947,97.73623026315788,112.39666480263155,129.25616452302626,,
,Net Income,350,511,748,560,1298,994,1217,1272.7788900131484,1399.5534577669778,1609.4864764320243,1850.909447896828,2128.545865081352,2447.827744843555,,
,    Margen beneficio neto %,0.10028653295128939,0.12874779541446207,0.14649432040736388,0.08456659619450317,0.1543951469013917,0.09874826147426982,0.10470618601049643,0.0913633415521284,0.08735960522952622,0.08735960522952622,0.08735960522952622,0.08735960522952622,0.08735960522952622,,
,Net income per share ( EPS ),16.51722510618216,24.115148655025955,35.29966965549787,26.427560169891457,61.25530910806984,46.90891930155733,57.43275129778197,60.06507267641096,66.04782717163651,75.95500124738199,87.34825143448928,100.45048914966267,115.51806252211207,,
,Fully diluted shares  (millions),21.19,21.19,21.19,21.19,21.19,21.19,21.19,21.19,21.19,21.19,21.19,21.19,21.19,SHARES REPOURCHASE,0
,,,0,0,0,0,0,0,0,0,,,,,,0


==================================================
PÁGINA: 2.FLUJOS DE CAJA
==================================================
,,,,,,,,,,,,,,
,CellImage,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
,"Cash flow Statement (millones ,excepto EPS)",,,,,,,,,,,,,
,EBITDA,934,1231,1512,1701,2209,2690,3278,3840.12,4285.422266390355,4928.235606348908,5667.4709473012435,6517.59158939643,7495.230327805894
,Capex (introducir manual),34,25,29,41,42,67,68,86.13333333333333,99.05333333333333,113.91133333333333,130.99803333333332,150.64773833333334,173.24489908333334
,Ajuste leases,7,66,83,94,109,118,131,160.58064516129033,184.6677419354839,212.36790322580646,244.22308870967743,280.85655201612906,322.9850348185484
,Intereses,38,45,61,109,189,189,251,286.3521126760563,329.30492957746475,378.70066901408444,435.5057693661971,500.8316347711267,575.9563799867957
,Tasas,123,167,206,175,204,244,353,440.60583941605836,440.1232474669647,506.1417345870094,582.0629947750608,669.3724439913199,769.7783105900179
,Minoritarios (si procede),,,-142,38,-503,37,74,64.26315789473685,73.90263157894736,84.98802631578947,97.73623026315788,112.39666480263155,129.25616452302626
,Flujo de caja libre,732,928,1275,1244,2168,2035,2401,2802.1849115185255,3158.370382498161,3632.125939872885,4176.944830853817,4803.48655548189,5524.009538804173
,Flujo de caja libre por accion,34.54459650778669,43.7942425672487,60.169891458235014,58.70693723454459,102.3124115148655,96.03586597451627,113.30816422840962,132.2409113505675,149.0500416469165,171.40754789395396,197.11868007804702,226.6864820897541,260.6894544032172


==================================================
PÁGINA: 3.RETORNOS CAPITAL
==================================================
,,,,,,,,,,,,,,,,
,CellImage,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,,
,"Retornos capital (millones ,excepto EPS)",,,,,,,,,,,,,,,
,EBIT,511,723,873,882,1188,1464,1895,2064,2242.8842663903547,2579.3169063489077,2966.2144423012437,3411.14660864643,3922.818599943395,CRECIMIENTO,0.15
,Interest,38,45,61,109,189,189,251,286.3521126760563,329.30492957746475,378.70066901408444,435.5057693661971,500.8316347711267,575.9563799867957,,
,Tasas,123,167,206,175,204,244,353,440.60583941605836,440.1232474669647,506.1417345870094,582.0629947750608,669.3724439913199,769.7783105900179,,
,Net income,350,511,748,560,1298,994,1217,1272.7788900131484,1399.5534577669778,1609.4864764320243,1850.909447896828,2128.545865081352,2447.827744843555,,
,(+) Cash and cash equivalents,316,758,763,811,1284,1980,3089,3010,3461.5,3980.725,4577.83375,5264.5088125,6054.185134375,,
,(+) Deuda financiera total ,432,761,1118,1974,3334,4166,4973,5712,6568.8,7554.12,8687.238,9990.323699999999,11488.872254999998,,
,(+) Deuda leases,187,201,190,218,236,252,282,289,332.35,382.20250000000004,439.53287500000005,505.4628062500001,581.2822271875001,,
,(+) Goodwill ,361,431,610,792,1263,1451,1781,1873.1883259911895,2154.1665748898677,2477.291561123348,2848.88529529185,3276.2180895856277,3767.650803023472,,
,(+) Equity,687,1048,1060,1712,1876,2794,3576,4609,5300.35,6095.4025,7009.712875,8061.16980625,9270.3452771875,,
,Capital empleado con goodwill,990,1252,1605,3093,4162,5232,5742,7600,8740.000000000002,10050.999999999998,11558.65,13292.4475,15286.314624999995,,
,Capital empleado sin goodwill,629,821,995,2301,2899,3781,3961,5726.811674008811,6585.833425110134,7573.708438876653,8709.764704708152,10016.229410414371,11518.663821976525,,
,,,,,,,,,,,,,,,,
,ROE ( net income / equity ),0.5094614264919942,0.48759541984732824,0.7056603773584905,0.32710280373831774,0.6918976545842217,0.35576234788833216,0.340324384787472,0.2761507680653392,0.2640492529298966,0.2640492529298966,0.2640492529298966,0.2640492529298966,0.26404925292989667,,
,ROCE sin goodwill (EBIT / Capital empleado),0.8124006359300477,0.8806333739342266,0.8773869346733668,0.3833116036505867,0.40979648154536047,0.3871991536630521,0.4784145417823782,0.360409965874639,0.3405619489006203,0.3405619489006203,0.3405619489006203,0.3405619489006204,0.34056194890062047,,
,ROCE con goodwill( EBIT / Capital empleado),0.5161616161616162,0.5774760383386581,0.5439252336448598,0.2851600387972842,0.28543969245555023,0.2798165137614679,0.33002438174851967,0.27157894736842103,0.2566229137746401,0.25662291377464014,0.2566229137746401,0.2566229137746401,0.2566229137746402,,


==================================================
PÁGINA: 4. VALORACIÓN
==================================================
2026-07-17,,,,,,,,,,,,,,,,,,
,CellImage,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,,,,
,"Valuation  ( millons ,except EPS )",,,,,,,,,,,,,,Cotización actual,,2802.2,USD
,Market cap,,,,,,,,59378.618,59378.618,59378.618,59378.618,59378.618,59378.618,,,,
,Net DEBT  (-) si es caja neta ,303,204,545,1381,2286,2438,2166,2991,3439.65,3955.5975,4548.9371249999995,5231.277693749998,6015.969347812498, Dividend yield ,,0.002,
