==================================================
PÁGINA: 1.INCOME STATEMENT
==================================================
,,,,,,,,,,,,,,,,,
,CellImage,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,,,
,"Income Statement (millons ,excepto EPS)",,,,,,,,,,,,,,,,
,Sales,,,,,1052,1210,1287,1327.535433070866,1433.7382677165353,1548.4373291338582,1672.3123154645668,1806.0973007017321,1950.5850847578706,,,
,    Y/Y Growth %,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.15019011406844107,0.06363636363636363,0.03149606299212589,0.08,0.08,0.08,0.08,0.08,,CRECIMIENTO,0.08
,EBITDA,0,0,0,0,363,430,471,496.14814814814815,527.0745669291339,569.2405322834645,614.7797748661417,663.962156855433,717.0791294038677,,,
,    EBITDA margin %,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3450570342205323,0.35537190082644626,0.36596736596736595,0.37373627534781056,0.3676225841196155,0.3676225841196155,0.3676225841196155,0.3676225841196155,0.3676225841196155,,,
,Depreciation & Amortization Expense,,,,,228,180,136,156.14814814814815,168.64000000000001,182.1312,196.701696,212.43783168,229.4328582144,,,
,EBIT ,,,,,135,250,335,340,358.43456692913384,387.10933228346454,418.0780788661417,451.52432517543303,487.64627118946765,,,
,    EBIT margin %,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.12832699619771862,0.2066115702479339,0.2602952602952603,0.25611369122819505,0.25,0.25,0.25,0.25,0.25,,MARGEN EBIT,0.25
,Interest expense/ Income (introducir en negativo si es un ingreso) ,,,,,-28,20,17,17,18.36,19.8288,21.415104,23.12831232,24.9785773056,,,
,,,,,,,,,,,,,,,,,
,Pretax Income,0,0,0,0,163,230,318,323,340.0745669291338,367.28053228346454,396.6629748661417,428.396012855433,462.6676938838676,,,
,Income Taxes,,,,,80,91,100,100,112.22460708661417,121.2025756535433,130.89878170582676,141.3706842422929,152.68033898167633,,,
,   tax rate,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.49079754601226994,0.39565217391304347,0.31446540880503143,0.30959752321981426,0.33,0.33,0.33,0.33,0.33,,TAX RATE,0.33
,Consolidated Net Income,0,0,0,0,83,139,218,223,227.84995984251964,246.07795662992123,265.76419316031496,287.0253286131401,309.9873549021913,,,
,Minority Interest,,,,,2,6,21,25.666666666666668,27.720000000000002,29.937600000000003,32.33260800000001,34.91921664000001,37.712753971200016,,,
,Net Income,0,0,0,0,81,133,197,197.33333333333334,200.12995984251964,216.14035662992123,233.43158516031497,252.10611197314012,272.2746009309913,,,
,    Margen beneficio neto %,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.07699619771863118,0.10991735537190082,0.15306915306915306,0.14864637765401126,0.13958611857466818,0.13958611857466818,0.1395861185746682,0.13958611857466818,0.13958611857466818,,,
,Net income per share ( EPS ),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.5510204081632653,0.9047619047619048,1.3586206896551725,1.3703703703703705,1.3967752641158546,1.5160977741157016,1.6456136643667918,1.7861937261468692,1.93878313993831,,,
,Fully diluted shares  (millions),,,,,147,147,145,144,143.28,142.5636,141.850782,141.14152809,140.43582044955002,,SHARES REPOURCHASE,-0.005
,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,-0.013605442176870748,-0.006896551724137931,0.7199999999999989,,,,,,,1


==================================================
PÁGINA: 2.FLUJOS DE CAJA
==================================================
,,,,,,,,,,,,,,
,CellImage,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
,"Cash flow Statement (millones ,excepto EPS)",,,,,,,,,,,,,
,EBITDA,0,0,0,0,363,430,471,496.14814814814815,527.0745669291339,569.2405322834645,614.7797748661417,663.962156855433,717.0791294038677
,Capex (introducir manual),,,,,204,72,101,103.34883720930233,111.61674418604652,120.54608372093024,130.18977041860467,140.60495205209304,151.85334821626049
,Ajuste leases,,,,,,10,13,15.166666666666668,16.380000000000003,17.690400000000004,19.105632000000004,20.634082560000003,22.284809164800002
,Intereses,,,,,-28,20,17,17,18.36,19.8288,21.415104,23.12831232,24.9785773056
,Tasas,,,,,80,91,100,100,112.22460708661417,121.2025756535433,130.89878170582676,141.3706842422929,152.68033898167633
,Minoritarios (si procede),,,,,2,6,21,25.666666666666668,27.720000000000002,29.937600000000003,32.33260800000001,34.91921664000001,37.712753971200016
,Flujo de caja libre,0,0,0,0,105,231,219,234.96597760551248,240.77321565647316,260.0350729089909,280.83787874171026,303.30490904104704,327.569301764331
,Flujo de caja libre por accion,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.7142857142857143,1.5714285714285714,1.5103448275862068,1.631708177816059,1.6804384118960995,1.8239934521083285,1.9798119882180856,2.148941655553299,2.3325195859271997


==================================================
PÁGINA: 3.RETORNOS CAPITAL
==================================================
,,,,,,,,,,,,,,,,
,CellImage,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,,
,"Retornos capital (millones ,excepto EPS)",,,,,,,,,,,,,,,
,EBIT,,,,,135,250,335,340,358.43456692913384,387.10933228346454,418.0780788661417,451.52432517543303,487.64627118946765,CRECIMIENTO,0.08
,Interest,,,,,-28,20,17,17,18.36,19.8288,21.415104,23.12831232,24.9785773056,,
,Tasas,,,,,80,91,100,100,112.22460708661417,121.2025756535433,130.89878170582676,141.3706842422929,152.68033898167633,,
,Net income,0,0,0,0,81,133,197,197.33333333333334,200.12995984251964,216.14035662992123,233.43158516031497,252.10611197314012,272.2746009309913,,
,(+) Cash and cash equivalents,,,,,2167,2235,2452,1350,1458,1574.64,1700.6112,1836.660096,1983.59290368,,
,(+) Deuda financiera total ,,,,,1255,1113,1231,1217,1314.36,1419.5087999999998,1533.0695039999998,1655.7150643199998,1788.1722694655998,,
,(+) Deuda leases,,,,,,62,59,59,63.72,68.8176,74.323008,80.26884864,86.6903565312,,
,(+) Goodwill ,,,,,627,670,799,825,891,962.28,1039.2624,1122.4033920000002,1212.1956633600003,,
,(+) Equity,,,,,42,258,369,393,424.44,458.3952,495.066816,534.6721612800001,577.4459341824,,
,Capital empleado con goodwill,0,0,0,0,-870,-802,-793,319,344.52,372.08159999999964,401.8481279999998,433.9959782399999,468.7156564991999,,
,Capital empleado sin goodwill,0,0,0,0,-1497,-1472,-1592,-506,-546.48,-590.1984000000003,-637.4142720000003,-688.4074137600004,-743.4800068608005,,
,,,,,,,,,,,,,,,,
,ROE ( net income / equity ),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.9285714285714286,0.5155038759689923,0.5338753387533876,0.5021204410517388,0.47151531392545387,0.4715153139254539,0.471515313925454,0.4715153139254538,0.4715153139254538,,
,ROCE sin goodwill (EBIT / Capital empleado),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.09018036072144289,-0.16983695652173914,-0.21042713567839197,-0.6719367588932806,-0.6558969530982539,-0.6558969530982536,-0.6558969530982537,-0.6558969530982536,-0.6558969530982536,,
,ROCE con goodwill( EBIT / Capital empleado),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.15517241379310345,-0.3117206982543641,-0.4224464060529634,1.0658307210031348,1.0403882704317133,1.0403882704317142,1.0403882704317138,1.0403882704317136,1.0403882704317133,,


==================================================
PÁGINA: 4. VALORACIÓN
==================================================
2026-07-02,,,,,,,,,,,,,,,,,,,
,CellImage,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,,,,,
,"Valuation  ( millons ,except EPS )",,,,,,,,,,,,,,,Cotización actual,,11.51,EUR
,Market cap,,,,,,,,1657.44,1649.1528,1640.907036,1632.70250082,1624.5389883159,1616.4162933743207,,,,,
,Net DEBT  (-) si es caja neta ,0,0,0,0,-912,-1060,-1162,-74,-74,1700,1680,1600,1600,, Dividend yield ,,0.032,
,Deuda neta /EBITDA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-2.512396694214876,-2.4651162790697674,-2.4670912951167727,-0.1491489997014034,-0.1403975919975464,2.9864352652130743,2.732685863593663,2.409775893821572,2.2312739757607147,,,,,
,Deuda neta/equity,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-21.714285714285715,-4.108527131782946,-3.149051490514905,-0.18829516539440203,-0.17434737536518707,3.708590316827052,3.3934813356587403,2.9924879503163493,2.770822176218842,,,,,
,Enterprise Value ( EV ),,,,,,,,,1575.1528,3340.907036,3312.70250082,3224.5389883159,3216.416293374321,,,,,
,EBITDA,0,0,0,0,363,430,471,496.14814814814815,527.0745669291339,569.2405322834645,614.7797748661417,663.962156855433,717.0791294038677,,,,,
,EBIT,,,,,135,250,335,340,358.43456692913384,387.10933228346454,418.0780788661417,451.52432517543303,487.64627118946765,,,,,
,Net income,0,0,0,0,81,133,197,197.33333333333334,200.12995984251964,216.14035662992123,233.43158516031497,252.10611197314012,272.2746009309913,,,,,
,FCF,0,0,0,0,105,231,219,234.96597760551248,240.77321565647316,260.0350729089909,280.83787874171026,303.30490904104704,327.569301764331,,,,,
,,,,,,,,,,,,,,,,,,,
,,3 YEARS,5 YEARS,,,,,,,,,,,,,,,,
,CAGR  by PER,0.29226013574382814,0.21917950163637265,,,PER+caja,,,19.699074074074076,20.071324942736425,21.225368837619822,23.038591301135085,25.006712166056168,27.142963959136342,,Multiple PER,,14,
,CAGR  by  P/FCF,0.3052390719369362,0.2265002481711131,,,P/FCF +caja,,,20.094387022681595,20.681732187867656,21.88792142529994,23.75774385861703,25.787299866639586,27.9902350311264,,Multiple P/FCF,,12,
,CAGR by EV/EBITDA,0.15560789719218546,0.16821999846606414,,,EV/EBITDA,,,22.909465020576132,24.427587137349036,14.029271566111682,16.32749924938673,19.24135338699601,21.79653546599797,,Multiple EV/EBITDA,,6.5,
,CAGR  by EV/EBIT,-0.17039174016144013,-0.006852491300607971,,,EV/EBIT,,,14.680555555555555,15.526293980840334,4.36756643140877,5.840422319256936,7.858395513086288,9.441164105372337,,Multiple EV/EBIT,,6,
,,,,,,Free cashflow yield,,,0.1417643942498748,0.14599812440452647,0.15847032598682265,0.17200799202589798,0.18670214209846211,0.20265157132295392,,,,,
,,,,,,FCF/EBITDA,,,0.4735802773476289,,,,,,,,,,
,,,,,,LTM P/E,,,8.411044048346557,,,,,,,,,,
,,,,,,NTM P/E,,,8.266096587475241,,,,,,,,,,


